301,1,15,بنغازي,3,بنغازي,9,توكرة,سعد محمد منصور عبدالباري,ذكر,العام,3,9,توكرة,0
302,1,15,بنغازي,3,بنغازي,8,بنغازي,ابراهيم فتحي ابراهيم عميش,ذكر,العام,3,8,بنغازي  ,0
304,1,15,بنغازي,3,بنغازي,8,بنغازي,وليد عبدالحميد محمد ماضي,ذكر,العام,3,8,بنغازي  ,0
305,1,15,بنغازي,3,بنغازي,8,بنغازي,جبريل خير سعيد التارقي,ذكر,العام,3,8,بنغازي  ,0
306,1,15,بنغازي,3,بنغازي,11,قمينس,حسين محمد عثمان ابوغزيل,ذكر,العام,3,11,قمينس,0
307,1,15,بنغازي,3,بنغازي,8,بنغازي,نجيب احمد منصور اطلوبه,ذكر,العام,3,8,بنغازي  ,0
308,1,15,بنغازي,3,بنغازي,10,الابيار,عمر صالح محمد صالح,ذكر,العام,3,10,الأبيار,0
171,1,9,سبها,6,سبها والشاطيء,22,سبها,عائشة حسين صوكو مردكلى,انثى,النساء,2,85,سبها,0
199,1,4,طرابلس,11,طرابلس,59,حي الاندلس,ابتهال مصطفى محمد قنيوة,انثى,النساء,1,96,حي الأندلس,0
252,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,فاطمة ابراهيم ابوالقاسم علي ابوالعيد,انثى,النساء,2,86,وادي الشاطيء,0
264,1,10,اوباري,7,اوباري ومرزق,24,اوباري,خديجة محمد موسى احمد,انثى,النساء,2,87,أوباري ,0
310,1,17,الكفرة,4,اجدابيا,18,الكفرة والقرى المحيطة بها,علي بشير عبدالحميد بومطاري,ذكر,العام,3,18,الكفرة والقرى المحيطة بها,0
311,1,15,بنغازي,3,بنغازي,9,توكرة,سعد عبدالله ادريس الدينالي,ذكر,العام,3,9,توكرة,0
352,1,9,سبها,6,سبها والشاطيء,22,سبها,محمد احمد عبدالعزيز عمر,ذكر,العام,2,22,سبها,0
354,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,محمد علي سالم المبروك محمد,ذكر,العام,2,23,وادي الشاطيء,0
355,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,محمد ابوبكر علي حسن دبيلة,ذكر,العام,2,23,وادي الشاطيء,0
356,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,المهدي بشير محمد المهدي الشريف,ذكر,العام,2,23,وادي الشاطيء,0
357,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,مفتاح عيسى ابوبكر محمد الكرتيحي,ذكر,العام,2,23,وادي الشاطيء,0
358,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,محمد علي موهوب محمد شهاب الدين,ذكر,العام,2,23,وادي الشاطيء,0
359,1,9,سبها,6,سبها والشاطيء,22,سبها,احمد احمد محمد لملوم عمار,ذكر,العام,2,22,سبها,0
360,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,علي السعيدي سعد القائدي,ذكر,العام,2,23,وادي الشاطيء,0
361,1,15,بنغازي,3,بنغازي,12,سلوق,يونس احمد عقيلة عبدالقادر,ذكر,العام,3,12,سلوق,0
362,1,15,بنغازي,3,بنغازي,8,بنغازي,عيسى حسين عيسى الفلاح,ذكر,العام,3,8,بنغازي  ,0
363,1,15,بنغازي,3,بنغازي,11,قمينس,حكيم عبدالقادر محمد الحسين,ذكر,العام,3,11,قمينس,0
364,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,مسعود فرج مسعود ابوكليش,ذكر,العام,2,23,وادي الشاطيء,0
365,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,عبدالله فرحات عبدالله المغربي,ذكر,العام,2,23,وادي الشاطيء,0
367,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,رافع موسى سعد بحرى,ذكر,العام,2,23,وادي الشاطيء,0
368,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,ابراهيم ابوالقاسم محمد الاصفر,ذكر,العام,2,23,وادي الشاطيء,0
369,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,ابوبكر محمد المختار اعويدات,ذكر,العام,2,23,وادي الشاطيء,0
370,1,9,سبها,6,سبها والشاطيء,22,سبها,احمد علي الشيباني جلغم,ذكر,العام,2,22,سبها,0
371,1,9,سبها,6,سبها والشاطيء,22,سبها,احمد الشيخ مسعود الرقاب,ذكر,العام,2,22,سبها,0
372,1,2,مصراتة,9,مصراتة,47,مصراتة,السنوسي محمود امحمد سويب,ذكر,العام,1,47,مصراتة ,0
374,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,ابوصلاح عبدالسلام ابوصلاح شلبي,ذكر,العام,2,23,وادي الشاطيء,0
375,1,2,مصراتة,9,مصراتة,47,مصراتة,عمرو عبدالقادر احمد جحا,ذكر,العام,1,47,مصراتة ,0
376,1,9,سبها,6,سبها والشاطيء,22,سبها,حسين صالح محمود عبدالقادر شرده,ذكر,العام,2,22,سبها,0
377,1,2,مصراتة,9,مصراتة,47,مصراتة,سالم الطاهر مصطفى ابوطلاق,ذكر,العام,1,47,مصراتة ,0
378,1,2,مصراتة,9,مصراتة,47,مصراتة,كمال البشير احمد الجمل,ذكر,العام,1,47,مصراتة ,0
379,1,2,مصراتة,9,مصراتة,47,مصراتة,محمد علي احمد الشريف,ذكر,العام,1,47,مصراتة ,0
380,1,2,مصراتة,9,مصراتة,47,مصراتة,سليمان محمد محمد الفقيه,ذكر,العام,1,47,مصراتة ,0
381,1,2,مصراتة,9,مصراتة,47,مصراتة,عبدالواحد علي محمد الشيخ,ذكر,العام,1,47,مصراتة ,0
392,1,5,العزيزية,12,العزيزية,66,سواني بن آدم,راشيد ابوعجيلة عبدالله عاشور,ذكر,العام,1,66,سواني بن آدم ,0
393,1,5,العزيزية,12,العزيزية,64,الناصرية,مصباح ميلود احمد البدوي,ذكر,العام,1,64,الناصرية ,0
394,1,14,البيضاء,2,البيضاء,4,شحات,فكري سليم احمد حسن الخرش,ذكر,العام,3,4,شحات,0
395,1,14,البيضاء,2,البيضاء,4,شحات,نصرالدين مهنى غباشي مفتاح,ذكر,العام,3,4,شحات,0
396,1,14,البيضاء,2,البيضاء,4,شحات,محمد عثمان عطش المبروك,ذكر,العام,3,4,شحات,0
397,1,14,البيضاء,2,البيضاء,6,المرج,علي عبدالسلام علي سليمان,ذكر,العام,3,6,المرج,0
399,1,14,البيضاء,2,البيضاء,5,البيضاء,باسم عثمان محمد انويقص,ذكر,العام,3,5,البيضاء,0
400,1,14,البيضاء,2,البيضاء,6,المرج,خالد ابراهيم سعد طيب,ذكر,العام,3,6,المرج,0
401,1,14,البيضاء,2,البيضاء,7,قصر ليبيا,مجدي سليمان حسين محمد,ذكر,العام,3,7,قصر ليبيا,0
402,1,14,البيضاء,2,البيضاء,5,البيضاء,حمد عبدالسميع القاسي بالقاسم الخزعلي,ذكر,العام,3,5,البيضاء,0
403,1,14,البيضاء,2,البيضاء,5,البيضاء,سالم صالح عبدالرازق محمد الكواش,ذكر,العام,3,5,البيضاء,0
404,1,14,البيضاء,2,البيضاء,5,البيضاء,انتصار حسن محمد خليل,انثى,النساء,3,78,شحات - البيضاء - المرج  ,0
405,1,14,البيضاء,2,البيضاء,6,المرج,عبدالكريم محمد منصور بوجدارية,ذكر,العام,3,6,المرج,0
406,1,14,البيضاء,2,البيضاء,6,المرج,بدر عبدالسلام طاهر محمد قندولة,ذكر,العام,3,6,المرج,0
407,1,14,البيضاء,2,البيضاء,7,قصر ليبيا,توفيق سعيد مفتاح مشاضي,ذكر,العام,3,7,قصر ليبيا,0
408,1,14,البيضاء,2,البيضاء,4,شحات,صقر محمد موسى الفيتوري,ذكر,العام,3,4,شحات,0
409,1,14,البيضاء,2,البيضاء,5,البيضاء,ادريس عمران عبدالهادي ادم,ذكر,العام,3,5,البيضاء,0
410,1,14,البيضاء,2,البيضاء,6,المرج,مخلص ادريس نوح عبدالله المسماري,ذكر,العام,3,6,المرج,0
411,1,14,البيضاء,2,البيضاء,4,شحات,عبدالسلام جبريل محمد عبدالجليل,ذكر,العام,3,4,شحات,0
412,1,14,البيضاء,2,البيضاء,5,البيضاء,مجدي فرج محمد عقيلة بونعيجة,ذكر,العام,3,5,البيضاء,0
413,1,14,البيضاء,2,البيضاء,7,قصر ليبيا,عبدالمطلوب حسين محمد عمران بوعلية,ذكر,العام,3,7,قصر ليبيا,0
414,1,14,البيضاء,2,البيضاء,7,قصر ليبيا,مبارك علي محمد عبدالقادر,ذكر,العام,3,7,قصر ليبيا,0
415,1,14,البيضاء,2,البيضاء,7,قصر ليبيا,خليفة صالح سعيد محمد الدغاري,ذكر,العام,3,7,قصر ليبيا,0
417,1,14,البيضاء,2,البيضاء,5,البيضاء,علاء الدين رافع عبدالواحد حسين بوصفيطة,ذكر,العام,3,5,البيضاء,0
419,1,14,البيضاء,2,البيضاء,6,المرج,علي غنيوة مفتاح عون الرمحي,ذكر,العام,3,6,المرج,0
420,1,14,البيضاء,2,البيضاء,5,البيضاء,عبدالناصر فتحي محمود يوسف,ذكر,العام,3,5,البيضاء,0
421,1,12,طبرق,1,طبرق,1,طبرق,سالم ميكائيل حسين فايز,ذكر,العام,3,1,طبرق,0
422,1,12,طبرق,1,طبرق,1,طبرق,فرج المهدي علي ادهيم,ذكر,العام,3,1,طبرق,0
423,1,12,طبرق,1,طبرق,1,طبرق,مجيد ادريس محمد البساط,ذكر,العام,3,1,طبرق,0
424,1,12,طبرق,1,طبرق,1,طبرق,مفتاح عمر حمد محمد,ذكر,العام,3,1,طبرق,0
425,1,12,طبرق,1,طبرق,1,طبرق,مجدي يونس بكار حسين,ذكر,العام,3,1,طبرق,0
426,1,12,طبرق,1,طبرق,1,طبرق,نورالدين خالد ادم عبدالحميد,ذكر,العام,3,1,طبرق,0
427,1,12,طبرق,1,طبرق,1,طبرق,حسين محمد عبيدة الحبوني,ذكر,العام,3,1,طبرق,0
428,1,12,طبرق,1,طبرق,1,طبرق,طارق المبروك الشريف العوامي,ذكر,العام,3,1,طبرق,0
429,1,12,طبرق,1,طبرق,1,طبرق,ادريس سعد عبدالعزيز احميدة,ذكر,العام,3,1,طبرق,0
430,1,12,طبرق,1,طبرق,1,طبرق,ابريك حماد علي ادهيم,ذكر,العام,3,1,طبرق,0
431,1,12,طبرق,1,طبرق,1,طبرق,مفتاح عطية محمد الشاعري,ذكر,العام,3,1,طبرق,0
432,1,12,طبرق,1,طبرق,1,طبرق,فرج عبدالله القذافي طاهر,ذكر,العام,3,1,طبرق,0
433,1,12,طبرق,1,طبرق,1,طبرق,صافي محمد ابراهيم مفتاح,ذكر,العام,3,1,طبرق,0
434,1,16,اجدابيا,4,اجدابيا,13,اجدابيا,فتح الله حسين عبدالكريم محمد,ذكر,العام,3,13,اجدابيا,0
435,1,16,اجدابيا,4,اجدابيا,13,اجدابيا,محمد صالح محمد منصور,ذكر,العام,3,13,اجدابيا,0
436,1,16,اجدابيا,4,اجدابيا,13,اجدابيا,مفتاح عبدالله عبدالخالق سليمان,ذكر,العام,3,13,اجدابيا,0
437,1,16,اجدابيا,4,اجدابيا,13,اجدابيا,احمد جاد الله بوبكر علي,ذكر,العام,3,13,اجدابيا,0
438,1,16,اجدابيا,4,اجدابيا,13,اجدابيا,سعد مصطفى الزوام محمد,ذكر,العام,3,13,اجدابيا,0
439,1,16,اجدابيا,4,اجدابيا,13,اجدابيا,عقوب امراجع صالح عيسى,ذكر,العام,3,13,اجدابيا,0
440,1,16,اجدابيا,4,اجدابيا,13,اجدابيا,جبريل عبدالرحيم حمد بوشنة,ذكر,العام,3,13,اجدابيا,0
441,1,16,اجدابيا,4,اجدابيا,14,البريقة,ابوسيف صالح عبدالعالي امحمد,ذكر,العام,3,14,البريقة,0
442,1,16,اجدابيا,4,اجدابيا,13,اجدابيا,عبدالغني عبدالعزيز فرج القاسى,ذكر,العام,3,13,اجدابيا,0
443,1,16,اجدابيا,4,اجدابيا,13,اجدابيا,محمد خيرالله عبدالله الزربى,ذكر,العام,3,13,اجدابيا,0
444,1,16,اجدابيا,4,اجدابيا,13,اجدابيا,عبدالله احمد اللافى مفتاح,ذكر,العام,3,13,اجدابيا,0
445,1,10,اوباري,7,اوباري ومرزق,31,القطرون - تجهري - قصر مسعور - البخي - مدروسة - نقر كتمة,المهدي ورضمي الامين قدينو,ذكر,العام,2,31,القطرون,0
446,1,10,اوباري,7,اوباري ومرزق,25,غات,علي موسى علي علي,ذكر,العام,2,25,غات,0
447,1,10,اوباري,7,اوباري ومرزق,24,اوباري,محمد بركة عبدالسلام رمضان احجيل,ذكر,العام,2,24,أوباري,0
448,1,10,اوباري,7,اوباري ومرزق,24,اوباري,ابراهيم الخليل عبدالسلام مسعود علي,ذكر,العام,2,24,أوباري,0
450,1,10,اوباري,7,اوباري ومرزق,29,ام الأرانب تويوى - حميرة - لبدير -مسقوين,حمد محمد امحمد طاهر,ذكر,العام,2,29,أم الأرانب,0
452,1,10,اوباري,7,اوباري ومرزق,30,تمسة - مجدول - ام زوير - تربو,حسن عبدالسلام علي عمران,ذكر,العام,2,30,زويلة,0
454,1,10,اوباري,7,اوباري ومرزق,25,غات,جمال محمد بابا عبدالكريم انفوني,ذكر,العام,2,25,غات,0
455,1,10,اوباري,7,اوباري ومرزق,26,وادي عتبة,صبحي الصالحين عبدالعالي يوسف,ذكر,العام,2,26,وادي عتبة,0
456,1,10,اوباري,7,اوباري ومرزق,24,اوباري,عبدالقادر سالم عبدالسلام التحبو,ذكر,العام,2,24,أوباري,0
457,1,10,اوباري,7,اوباري ومرزق,24,اوباري,حسن محمد الشيبو محمد علي سعدالله,ذكر,العام,2,24,أوباري,0
458,1,10,اوباري,7,اوباري ومرزق,24,اوباري,حسن محمد علي اغليان,ذكر,العام,2,24,أوباري,0
459,1,13,درنة,1,طبرق,2,القبة,ناصر محمد عبدالله جبريل,ذكر,العام,3,2,القبة,0
461,1,13,درنة,1,طبرق,2,القبة,عمران حمد عبدالغني الكلوش,ذكر,العام,3,2,القبة,0
462,1,13,درنة,1,طبرق,2,القبة,المبري نوري سعيد خليل,ذكر,العام,3,2,القبة,0
463,1,3,الخمس,10,الخمس,51,مسلاتة,علي السائح علي انبية,ذكر,العام,1,51,مسلاتة,0
464,1,4,طرابلس,11,طرابلس,59,حي الاندلس,خالد محمود عمر اوحيدة,ذكر,العام,1,59,حي الأندلس,0
465,1,4,طرابلس,11,طرابلس,57,سوق الجمعة,محمد الهادي محمد الحتواش,ذكر,العام,1,57,سوق الجمعة,0
466,1,4,طرابلس,11,طرابلس,55,القره بوللي,محمد الصغير علي الشهبوني,ذكر,العام,1,55,القره بوللي,0
467,1,4,طرابلس,11,طرابلس,61,ابوسليم,عبدالحميد رمضان المبروك تاكيلة,ذكر,العام,1,61,أبوسليم,0
468,1,4,طرابلس,11,طرابلس,58,طرابلس المركز,ملا احمد محرم محمد الخوجة,ذكر,العام,1,58,طرابلس المركز,0
470,1,4,طرابلس,11,طرابلس,62,عين زارة,صلاح الدين ابوشعالة احمد المدني,ذكر,العام,1,62,عين زارة,0
471,1,4,طرابلس,11,طرابلس,60,جنزور,محمد رمضان عياد التومي,ذكر,العام,1,60,جنزور,0
473,1,3,الخمس,10,الخمس,51,مسلاتة,المهدي خليفة محمد ابوطارة,ذكر,العام,1,51,مسلاتة,0
474,1,3,الخمس,10,الخمس,52,الخمس الساحل,مفتاح محمد احمد سلامه,ذكر,العام,1,52,الخمس الساحل,0
475,1,2,مصراتة,9,مصراتة,49,زليتن,عبدالسلام ميلاد خليفة المقلة,ذكر,العام,1,49,زليتن,0
476,1,3,الخمس,10,الخمس,52,الخمس الساحل,ابراهيم خليفة جمعة المركز,ذكر,العام,1,52,الخمس الساحل,0
477,1,3,الخمس,10,الخمس,52,الخمس الساحل,يوسف ابراهيم مفتاح ابوغالية,ذكر,العام,1,52,الخمس الساحل,0
478,1,3,الخمس,10,الخمس,51,مسلاتة,السنوسي عمر مجاهد ابراهيم,ذكر,العام,1,51,مسلاتة,0
479,1,3,الخمس,10,الخمس,50,ترهونة,محمد ابراهيم محمد العامري,ذكر,العام,1,50,ترهونة,0
480,1,15,بنغازي,3,بنغازي,9,توكرة,حسين محمود خليفة المنفور,ذكر,العام,3,9,توكرة,0
481,1,15,بنغازي,3,بنغازي,8,بنغازي,بدر علي سليمان موسى,ذكر,العام,3,8,بنغازي  ,0
482,1,15,بنغازي,3,بنغازي,10,الابيار,خالد المهدي يونس يوسف,ذكر,العام,3,10,الأبيار,0
483,1,15,بنغازي,3,بنغازي,12,سلوق,راف الله سليمان ادم العوامي,ذكر,العام,3,12,سلوق,0
484,1,3,الخمس,10,الخمس,50,ترهونة,عبدالجواد الضاوي عبدالجواد خليل,ذكر,العام,1,50,ترهونة,0
485,1,3,الخمس,10,الخمس,50,ترهونة,ضو عبدالسلام ضو شفتر,ذكر,العام,1,50,ترهونة,0
353,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,خديجة احمد ابوبكر الزروق,انثى,النساء,2,86,وادي الشاطيء,0
416,1,14,البيضاء,2,البيضاء,7,قصر ليبيا,زكية خليفة سعد صالح,انثى,النساء,3,79,قصر ليبيا ,0
449,1,10,اوباري,7,اوباري ومرزق,27,مرزق جيزاو- مرزق المدينة,رحمة ابوبكر علي ادم,انثى,النساء,2,88,مرزق ,0
460,1,13,درنة,1,طبرق,2,القبة,منى ادم داوود الغيثي,انثى,النساء,3,76,القبة,0
469,1,4,طرابلس,11,طرابلس,55,القره بوللي,ابتسام عبدالسلام علي بن جمعة,انثى,النساء,1,93,القره بوللي,0
472,1,4,طرابلس,11,طرابلس,57,سوق الجمعة,فريدة محمد ابراهيم الشهاوي,انثى,النساء,1,94,سوق الجمعة,0
486,1,4,طرابلس,11,طرابلس,62,عين زارة,عبدالحكيم محمد المختار عبدالله,ذكر,العام,1,62,عين زارة,0
487,1,4,طرابلس,11,طرابلس,57,سوق الجمعة,محمد يوسف يوسف قدور,ذكر,العام,1,57,سوق الجمعة,0
488,1,4,طرابلس,11,طرابلس,62,عين زارة,عبدالناصر بشير عبدالسلام بن نافع,ذكر,العام,1,62,عين زارة,0
489,1,4,طرابلس,11,طرابلس,59,حي الاندلس,عادل محمد شكري احمد شاهين,ذكر,العام,1,59,حي الأندلس,0
490,1,4,طرابلس,11,طرابلس,60,جنزور,يوسف ميلود خليفة ابوزكري,ذكر,العام,1,60,جنزور,0
491,1,4,طرابلس,11,طرابلس,59,حي الاندلس,عصام محمد امحمد سريبة,ذكر,العام,1,59,حي الأندلس,0
492,1,3,الخمس,10,الخمس,53,الخمس المدينة,خالد امحمد علي البكوش,ذكر,العام,1,53,الخمس المدينة ,0
493,1,17,الكفرة,4,اجدابيا,17,تازربو,محمد موسى عبدالحميد دومة,ذكر,العام,3,17,تازربو,0
494,1,3,الخمس,10,الخمس,51,مسلاتة,مخلوف خليفة عبدالسلام القندي,ذكر,العام,1,51,مسلاتة,0
495,1,3,الخمس,10,الخمس,52,الخمس الساحل,نورالدين محمد سالم الزائدي,ذكر,العام,1,52,الخمس الساحل,0
496,1,3,الخمس,10,الخمس,53,الخمس المدينة,عبدالناصر الامين محمد النعاس,ذكر,العام,1,53,الخمس المدينة ,0
497,1,3,الخمس,10,الخمس,52,الخمس الساحل,ابوبكر عبدالسلام مفتاح رمضان,ذكر,العام,1,52,الخمس الساحل,0
498,1,17,الكفرة,4,اجدابيا,17,تازربو,شاكر عبدالحميد عبدالصمد عقوب,ذكر,العام,3,17,تازربو,0
499,1,3,الخمس,10,الخمس,52,الخمس الساحل,عبدالفتاح سالم امحمد مرشان,ذكر,العام,1,52,الخمس الساحل,0
500,1,1,سرت,9,مصراتة,48,بني وليد,عبدالناصر يونس مفتاح الرباصي,ذكر,العام,1,48,بني وليد,0
501,1,1,سرت,9,مصراتة,48,بني وليد,محمد علي الواعر ابراهيم,ذكر,العام,1,48,بني وليد,0
503,1,3,الخمس,10,الخمس,50,ترهونة,ابوبكر احمد سعيد صالح,ذكر,العام,1,50,ترهونة,0
529,1,5,العزيزية,12,العزيزية,64,الناصرية,عبدالباسط علي ابوعائشة صوان,ذكر,العام,1,64,الناصرية ,0
530,1,5,العزيزية,12,العزيزية,65,العزيزية,عصام سالم محمد بيوض,ذكر,العام,1,65,العزيزية,0
531,1,5,العزيزية,12,العزيزية,68,مسيحل+ السائح + اسبيعة,عبدالباسط صالح محمد العباني,ذكر,العام,1,68,مسيحل+ السائح + اسبيعة ,0
532,1,5,العزيزية,12,العزيزية,68,مسيحل+ السائح + اسبيعة,عبدالمنتصر مصباح عمر شلاكة,ذكر,العام,1,68,مسيحل+ السائح + اسبيعة ,0
534,1,3,الخمس,10,الخمس,51,مسلاتة,مفتاح المختار عمران عز الدين,ذكر,العام,1,51,مسلاتة,0
536,1,2,مصراتة,9,مصراتة,47,مصراتة,عاطف ابراهيم شقلوف شقلوف,ذكر,العام,1,47,مصراتة ,0
537,1,2,مصراتة,9,مصراتة,47,مصراتة,حسين المهدي امحمد اسويب,ذكر,العام,1,47,مصراتة ,0
538,1,8,الجبل 2,8,غريان,33,الاصابعة,موسى محمد محمد زنين,ذكر,العام,1,33,الأصابعة,0
539,1,8,الجبل 2,8,غريان,35,يفرن,محمد ابراهيم محمد سعيد,ذكر,العام,1,35,يفرن ,0
540,1,4,طرابلس,11,طرابلس,62,عين زارة,حسن خليفة سالم الدويب,ذكر,العام,1,62,عين زارة,0
541,1,4,طرابلس,11,طرابلس,55,القره بوللي,سعد محمد سعد سليمان,ذكر,العام,1,55,القره بوللي,0
542,1,4,طرابلس,11,طرابلس,62,عين زارة,اسامة فرج محمد الشعافي,ذكر,العام,1,62,عين زارة,0
543,1,4,طرابلس,11,طرابلس,56,تاجوراء,عياد حسن حسين عريبي,ذكر,العام,1,56,تاجورء,0
544,1,4,طرابلس,11,طرابلس,59,حي الاندلس,انيس علي سالم عون,ذكر,العام,1,59,حي الأندلس,0
546,1,11,غدامس,8,غريان,45,غدامس,عبدالقادر بشير عبدالقادر هيبة,ذكر,العام,1,45,غدامس,0
547,1,11,غدامس,8,غريان,45,غدامس,يوسف سليمان ميلود هبو,ذكر,العام,1,45,غدامس,0
548,1,4,طرابلس,11,طرابلس,59,حي الاندلس,علي محمد عباس خلف الله,ذكر,العام,1,59,حي الأندلس,0
549,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,السنوسي علي العجيلي احمودة,ذكر,العام,2,23,وادي الشاطيء,0
550,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,عبدالغني حسن ميلاد تومي,ذكر,العام,2,23,وادي الشاطيء,0
553,1,1,سرت,5,سرت والجفرة,19,السدرة,محمد عبدالله محمد ابوشامخة,ذكر,العام,1,19,السدرة,0
555,1,1,سرت,5,سرت والجفرة,19,السدرة,غيث احمد سيف النصر سيف النصر,ذكر,العام,1,19,السدرة,0
556,1,1,سرت,5,سرت والجفرة,20,سرت,انور الهيشي عبدالله الزيداني,ذكر,العام,1,20,سرت,0
557,1,1,سرت,5,سرت والجفرة,20,سرت,سالم مرعي سالم محمد,ذكر,العام,1,20,سرت,0
558,1,1,سرت,5,سرت والجفرة,20,سرت,علي الغناي فرحات النعاس,ذكر,العام,1,20,سرت,0
560,1,1,سرت,5,سرت والجفرة,20,سرت,ابراهيم مفتاح حمد سالم,ذكر,العام,1,20,سرت,0
561,1,1,سرت,5,سرت والجفرة,19,السدرة,فرج هيبة حسن هيبة,ذكر,العام,1,19,السدرة,0
562,1,12,طبرق,1,طبرق,1,طبرق,خليفة مفتاح عمر محمد,ذكر,العام,3,1,طبرق,0
563,1,12,طبرق,1,طبرق,1,طبرق,محمد صالح محمود المسماري,ذكر,العام,3,1,طبرق,0
564,1,16,اجدابيا,4,اجدابيا,13,اجدابيا,محمد سعد حماد صالح,ذكر,العام,3,13,اجدابيا,0
565,1,16,اجدابيا,4,اجدابيا,14,البريقة,ادريس عبدالله ادريس فرج,ذكر,العام,3,14,البريقة,0
566,1,16,اجدابيا,4,اجدابيا,13,اجدابيا,صالح ادريس بالقاسم عبدالقادر,ذكر,العام,3,13,اجدابيا,0
568,1,16,اجدابيا,4,اجدابيا,13,اجدابيا,منصور علي حمد الشريف,ذكر,العام,3,13,اجدابيا,0
569,1,16,اجدابيا,4,اجدابيا,13,اجدابيا,محمد عبدالسلام مصطفى موسى,ذكر,العام,3,13,اجدابيا,0
616,1,10,اوباري,7,اوباري ومرزق,30,تمسة - مجدول - ام زوير - تربو,عبدالسلام منصور علي الشنيبات,ذكر,العام,2,30,زويلة,0
618,1,10,اوباري,7,اوباري ومرزق,29,ام الأرانب تويوى - حميرة - لبدير -مسقوين,عبدالله عبدالسلام سالم الطاهر,ذكر,العام,2,29,أم الأرانب,0
619,1,10,اوباري,7,اوباري ومرزق,25,غات,نصر يوسف محمد الغرياني,ذكر,العام,2,25,غات,0
620,1,10,اوباري,7,اوباري ومرزق,24,اوباري,ابراهيم محمد كرنفودة احمد,ذكر,العام,2,24,أوباري,0
665,1,13,درنة,1,طبرق,2,القبة,توفيق عبدالسلام عبدالرواف المالح,ذكر,العام,3,2,القبة,0
666,1,13,درنة,1,طبرق,3,درنة,هشام محمد السرواحي الامين,ذكر,العام,3,3,درنة,0
667,1,7,الجبل 1,8,غريان,32,غريان,عبدالسلام صالح عبدالسلام عبدالرسول,ذكر,العام,1,32,غريان,0
668,1,7,الجبل 1,8,غريان,32,غريان,خليفة عبدالله خليفة حسن,ذكر,العام,1,32,غريان,0
669,1,7,الجبل 1,8,غريان,32,غريان,صالح مصباح صالح الشتيوي,ذكر,العام,1,32,غريان,0
670,1,6,الزاوية,13,الزاوية,69,الزاوية,عبدالحكيم معروف محمد كريمة,ذكر,العام,1,69,الزاوية,0
672,1,2,مصراتة,9,مصراتة,49,زليتن,عبدالغني احمد محمد الفطيسي,ذكر,العام,1,49,زليتن,0
673,1,4,طرابلس,11,طرابلس,57,سوق الجمعة,محمود فرج مصباح دورو,ذكر,العام,1,57,سوق الجمعة,0
674,1,4,طرابلس,11,طرابلس,56,تاجوراء,نضال نوري سالم الغندوري,ذكر,العام,1,56,تاجورء,0
675,1,9,سبها,6,سبها والشاطيء,22,سبها,صلاح الدين صالح علي زيدان,ذكر,العام,2,22,سبها,0
676,1,8,الجبل 2,8,غريان,41,مزدة,حسن علي عبدالله الضبع,ذكر,العام,1,41,مزدة,0
677,1,3,الخمس,10,الخمس,52,الخمس الساحل,خالد محمد حسين بالنور,ذكر,العام,1,52,الخمس الساحل,0
678,1,3,الخمس,10,الخمس,50,ترهونة,حسن الفرجاني سالم سالم,ذكر,العام,1,50,ترهونة,0
679,1,12,طبرق,1,طبرق,1,طبرق,رحيل جمعة رحيل حمد,ذكر,العام,3,1,طبرق,0
680,1,5,العزيزية,12,العزيزية,65,العزيزية,رضوان امحمد المختار حمربطان,ذكر,العام,1,65,العزيزية,0
681,1,9,سبها,6,سبها والشاطيء,23,وادي الشاطيء,زكريا عبدالقادر امحمد صمبه,ذكر,العام,2,23,وادي الشاطيء,0
682,1,4,طرابلس,11,طرابلس,59,حي الاندلس,ايمن البشير رحيم عبدالله,ذكر,العام,1,59,حي الأندلس,0
683,1,4,طرابلس,11,طرابلس,57,سوق الجمعة,محمد الطاهر الصادق حسن,ذكر,العام,1,57,سوق الجمعة,0
684,1,4,طرابلس,11,طرابلس,59,حي الاندلس,خيري نصر محمد ادريس,ذكر,العام,1,59,حي الأندلس,0
685,1,4,طرابلس,11,طرابلس,57,سوق الجمعة,عبدالسلام علي رمضان عاشور,ذكر,العام,1,57,سوق الجمعة,0
686,1,4,طرابلس,11,طرابلس,62,عين زارة,خالد محمد سالم سلامة,ذكر,العام,1,62,عين زارة,0
687,1,6,الزاوية,13,الزاوية,69,الزاوية,جابر عبدالمجيد علي الغائب,ذكر,العام,1,69,الزاوية,0
